date,close,adjclose
2025-03-24,33.06,32.7388
2025-03-25,33.65,33.323
2025-03-26,31.69,31.47
2025-03-27,31.15,30.9337
2025-03-28,28.67,28.4709
2025-03-31,28.65,28.4511
2025-04-01,29.31,29.1065
2025-04-02,29.97,29.757
2025-04-03,25.15,24.9754
2025-04-04,20.55,20.4024
2025-04-07,20.63,20.4818
2025-04-08,19.45,19.315
2025-04-09,26.31,26.1224
2025-04-10,23.07,22.9098
2025-04-11,24.29,24.1214
2025-04-14,24.80,24.6278
2025-04-15,24.90,24.7222
2025-04-16,22.65,22.4878
2025-04-17,22.58,22.4232
2025-04-21,20.93,20.7847
2025-04-22,22.53,22.3736
2025-04-23,24.02,23.8582
2025-04-24,26.07,25.889
2025-04-25,26.93,26.743
2025-04-28,26.91,26.7232
2025-04-29,27.43,27.2445
2025-04-30,27.44,27.2495
2025-05-01,28.39,28.1879
2025-05-02,29.72,29.5087
2025-05-05,29.20,28.9973
2025-05-06,28.37,28.173
2025-05-07,28.70,28.5007
2025-05-08,29.56,29.3498
2025-05-09,29.49,29.2803
2025-05-12,33.06,32.8255
2025-05-13,34.57,34.33
2025-05-14,35.18,34.9357
2025-05-15,35.29,35.045
2025-05-16,35.72,35.477
2025-05-19,35.82,35.5713
2025-05-20,35.44,35.1989
2025-05-21,33.97,33.7341
2025-05-22,34.15,33.9079
2025-05-23,33.16,32.9298
2025-05-27,35.47,35.2237
2025-05-28,35.01,34.7719
2025-05-29,35.19,34.9407
2025-05-30,35.00,34.757
2025-06-02,35.81,35.5564
2025-06-03,36.64,36.3856
2025-06-04,36.94,36.6786
2025-06-05,36.08,35.8245
2025-06-06,37.10,36.8474
2025-06-09,37.27,37.0112
2025-06-10,37.99,37.7262
2025-06-11,37.60,37.3389
2025-06-12,37.85,37.5822
2025-06-13,36.42,36.1622
2025-06-16,37.90,37.6369
2025-06-17,36.78,36.5246
2025-06-18,36.73,36.475
2025-06-20,36.22,35.9735
2025-06-23,37.35,37.0907
2025-06-24,39.05,38.7789
2025-06-25,39.24,39.0766
2025-06-26,40.31,40.1472
2025-06-27,40.71,40.5405
2025-06-30,41.50,41.3272
2025-07-01,40.44,40.2766
2025-07-02,41.25,41.0783
2025-07-03,42.40,42.2284
2025-07-07,41.46,41.2874
2025-07-08,41.51,41.3422
2025-07-09,42.38,42.1986
2025-07-10,42.18,42.0044
2025-07-11,41.86,41.6857
2025-07-14,42.31,42.1289
2025-07-15,42.42,42.2384
2025-07-16,42.53,42.3579
2025-07-17,43.53,43.3438
2025-07-18,43.38,43.1944
2025-07-21,44.03,43.8517
2025-07-22,43.35,43.1695
2025-07-23,43.92,43.7371
2025-07-24,44.21,44.0259
2025-07-25,44.46,44.2749
2025-07-28,44.90,44.7081
2025-07-29,44.69,44.5039
2025-07-30,44.85,44.6583
2025-07-31,44.10,43.9214
2025-08-01,41.46,41.2874
2025-08-04,43.73,43.5479
2025-08-05,42.82,42.6417
2025-08-06,44.42,44.2351
2025-08-07,44.87,44.6832
2025-08-08,46.08,45.8881
2025-08-11,45.67,45.4848
2025-08-12,47.36,47.1628
2025-08-13,47.43,47.2325
2025-08-14,47.30,47.1031
2025-08-15,46.63,46.4359
2025-08-18,46.57,46.3761
2025-08-19,44.67,44.484
2025-08-20,43.85,43.6724
2025-08-21,43.24,43.065
2025-08-22,45.19,45.0019
2025-08-25,44.79,44.6085
2025-08-26,45.31,45.1263
2025-08-27,45.52,45.3305
2025-08-28,46.35,46.157
2025-08-29,44.68,44.494
2025-09-02,43.54,43.3587
2025-09-03,44.56,44.3695
2025-09-04,45.76,45.5695
2025-09-05,45.91,45.7189
2025-09-08,46.56,46.3711
2025-09-09,46.94,46.7495
2025-09-10,46.99,46.7993
2025-09-11,47.78,47.586
2025-09-12,48.38,48.1786
2025-09-15,49.62,49.4084
2025-09-16,49.48,49.274
2025-09-17,49.17,48.9603
2025-09-18,50.49,50.2798
2025-09-19,51.49,51.2756
2025-09-22,52.36,52.142
2025-09-23,51.31,51.0914
2025-09-24,50.71,50.5422
2025-09-25,50.03,49.8643
2025-09-26,50.63,50.4624
2025-09-29,51.30,51.1353
2025-09-30,51.70,51.534
2025-10-01,52.43,52.2616
2025-10-02,53.07,52.8996
2025-10-03,52.35,52.1819
2025-10-06,53.52,53.3481
2025-10-07,52.65,52.4859
2025-10-08,54.44,54.2652
2025-10-09,54.22,54.0509
2025-10-10,48.53,48.3791
2025-10-13,51.62,51.4492
2025-10-14,50.56,50.4026
2025-10-15,51.60,51.4343
2025-10-16,51.03,50.8611
2025-10-17,51.99,51.828
2025-10-20,53.94,53.7718
2025-10-21,53.88,53.7119
2025-10-22,52.30,52.132
2025-10-23,53.61,53.4378
2025-10-24,55.28,55.1025
2025-10-27,58.22,58.028
2025-10-28,59.54,59.3538
2025-10-29,60.31,60.1113
2025-10-30,57.54,57.3602
2025-10-31,58.36,58.1726
2025-11-03,59.16,58.97
2025-11-04,55.54,55.3616
2025-11-05,56.62,56.4382
2025-11-06,53.44,53.2734
2025-11-07,52.89,52.7201
2025-11-10,56.35,56.174
2025-11-11,55.89,55.7105
2025-11-12,55.78,55.5959
2025-11-13,52.33,52.1619
2025-11-14,52.37,52.2018
2025-11-17,51.03,50.8611
2025-11-18,49.18,49.0221
2025-11-19,50.03,49.8643
2025-11-20,46.45,46.3008
2025-11-21,47.48,47.3275
2025-11-24,51.08,50.916
2025-11-25,52.01,51.843
2025-11-26,53.37,53.1986
2025-11-28,54.54,54.3648
2025-12-01,54.05,53.8764
2025-12-02,55.30,55.1224
2025-12-03,55.69,55.5112
2025-12-04,55.51,55.3317
2025-12-05,56.15,55.9697
2025-12-08,55.80,55.6208
2025-12-09,56.01,55.8301
2025-12-10,56.65,56.4681
2025-12-11,56.11,55.9298
2025-12-12,52.82,52.6504
2025-12-15,52.02,51.8529
2025-12-16,52.33,52.1619
2025-12-17,49.40,49.2414
2025-12-18,51.51,51.3446
2025-12-19,53.52,53.3481
